"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SQI","SciQuest, Inc.","28.68","680976715.44","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sqi",
"SEAC","SeaChange International, Inc.","11.93","391810476.22","n/a","1996","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/seac",
"SBCF","Seacoast Banking Corporation of Florida","12.36","320853240","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbcf",
"STX","Seagate Technology.","56.02","18270486380.12","n/a","2002","Technology","Electronic Components","http://www.nasdaq.com/symbol/stx",
"SHIP","Seanergy Maritime Holdings Corp","1.89","22603042.98","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/ship",
"SHLD","Sears Holdings Corporation","46.95","4997895061.05","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shld",
"SHOS","Sears Hometown and Outlet Stores, Inc.","25.96","594378680.28","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/shos",
"SGEN","Seattle Genetics, Inc.","40.32","4938446822.4","n/a","2001","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/sgen",
"SNFCA","Security National Financial Corporation","4.85","60670507.55","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/snfca",
"SEIC","SEI Investments Company","34.69","5918393358.57","n/a","1981","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/seic",
"SCSS","Select Comfort Corporation","21.66","1196541720","n/a","1998","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/scss",
"SLTC","Selectica, Inc.","6.45","24932881.35","n/a","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sltc",
"SIGI","Selective Insurance Group, Inc.","27.27","1520980186.77","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/sigi",
"LEDS","SemiLEDS Corporation","0.93","25817525.4","n/a","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/leds",
"SMTC","Semtech Corporation","25.01","1716687475.43","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/smtc",
"SENEA","Seneca Foods Corp.","31.6","339555777.6","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/senea",
"SENEB","Seneca Foods Corp.","31","62892800","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/seneb",
"SNMX","Senomyx, Inc.","5.07","206802430.38","n/a","2004","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/snmx",
"SQNM","Sequenom, Inc.","2.29","264991930","n/a","2000","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sqnm",
"SQBG","Sequential Brands Group, Inc.","5.2678","133194937.5686","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sqbg",
"SREV","ServiceSource International, Inc.","8.37","678773059.65","n/a","2011","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/srev",
"SEV","Sevcon, Inc.","5.26","18275280.88","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/sev",
"SVBI","Severn Bancorp Inc","4.52","45501389.08","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/svbi",
"SFXE","SFX Entertainment, Inc.","11.37","991996320.66","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/sfxe",
"SGOC","SGOCO Group, Ltd","3.14","55453517.84","n/a","2010","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sgoc",
"GAME","Shanda Games Limited","4.42","273027024.4","61770820","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/game",
"SMED","Sharps Compliance Corp","4.95","75900127.05","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/smed",
"SHEN","Shenandoah Telecommunications Co","25.32","608097754.68","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shen",
"SHLO","Shiloh Industries, Inc.","19.92","339515484","n/a","1993","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/shlo",
"SHPG","Shire plc","139.33","4639594394.93","33299321","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/shpg",
"SCVL","Shoe Carnival, Inc.","28.81","590383047.76","n/a","1993","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/scvl",
"SHBI","Shore Bancshares Inc","9.03","76405439.67","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/shbi",
"SHOR","ShoreTel, Inc.","9.03","545109774.93","n/a","2007","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/shor",
"SFLY","Shutterfly, Inc.","51.51","1959225345.75","n/a","2006","Miscellaneous","Other Consumer Services","http://www.nasdaq.com/symbol/sfly",
"SIFI","SI Financial Group, Inc.","11.99","153349306.33","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sifi",
"SIEB","Siebert Financial Corp.","1.6","35336201.6","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/sieb",
"BSRR","Sierra Bancorp","16.63","236090439.17","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/bsrr",
"SWIR","Sierra Wireless, Inc.","23.68","729233438.08","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/swir",
"SIFY","Sify Technologies Limited","2","50160154","25080077","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sify",
"SIGA","SIGA Technologies Inc.","3.37","178614765.18","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/siga",
"SIGM","Sigma Designs, Inc.","4.57","158133639.79","n/a","1986","Technology","Semiconductors","http://www.nasdaq.com/symbol/sigm",
"SIAL","Sigma-Aldrich Corporation","92.17","11029589043.72","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/sial",
"SGMA","SigmaTron International, Inc.","8.95","35453026.4","n/a","1994","Technology","Electrical Products","http://www.nasdaq.com/symbol/sgma",
"SBNY","Signature Bank","107.87","5101135839.94","n/a","2004","Finance","Major Banks","http://www.nasdaq.com/symbol/sbny",
"SBNYW","Signature Bank","78.05","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbnyw",
"SLGN","Silgan Holdings, Inc.","48.01","3044575466.44","n/a","1997","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/slgn",
"SILC","Silicom Ltd","44.95","319819834.35","n/a","n/a","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/silc",
"SGI","Silicon Graphics International Corp","13.2","452210510.4","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/sgi",
"SIMG","Silicon Image, Inc.","6.05","468043760.25","n/a","1999","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/simg",
"SLAB","Silicon Laboratories, Inc.","42.11","1815849818.02","n/a","2000","Technology","Semiconductors","http://www.nasdaq.com/symbol/slab",
"SIMO","Silicon Motion Technology Corporation","14.12","462917097.64","32784497","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/simo",
"SPIL","Siliconware Precision Industries Company, Ltd.","5.88","373049626.32","63443814","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spil",
"EAGL","Silver Eagle Acquisition Corp.","9.6725","392945312.5","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eagl",
"EAGLU","Silver Eagle Acquisition Corp.","10.12","411125000","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eaglu",
"EAGLW","Silver Eagle Acquisition Corp.","0.45","0","n/a","2013","Finance","Business Services","http://www.nasdaq.com/symbol/eaglw",
"SSRI","Silver Standard Resources Inc.","6.89","556398050.26","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/ssri",
"SAMG","Silvercrest Asset Management Group Inc.","16.93","202670062.73","n/a","2013","Finance","Investment Managers","http://www.nasdaq.com/symbol/samg",
"SFNC","Simmons First National Corporation","36.9","597869851.5","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfnc",
"SMPL","Simplicity Bancorp Inc.","16.24","127972158.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/smpl",
"SLP","Simulations Plus, Inc.","5.19","83423509.86","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/slp",
"SINA","Sina Corporation","79.22","5279146095.54","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/sina",
"SBGI","Sinclair Broadcast Group, Inc.","34.96","3502093772.72","n/a","1995","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbgi",
"SCOK","SinoCoking Coal and Coke Chemical Industries, Inc","1.18","24923218.96","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/scok",
"SINO","Sino-Global Shipping America, Ltd.","2.74","12888524.34","n/a","n/a","Transportation","Oil Refining/Marketing","http://www.nasdaq.com/symbol/sino",
"SVA","Sinovac Biotech, Ltd.","6.36","350382327.96","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sva",
"SIRI","Sirius XM Holdings Inc.","3.59","22026492370.05","n/a","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/siri",
"SIRO","Sirona Dental Systems, Inc.","70.35","3869648884.5","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/siro",
"SKUL","Skullcandy, Inc.","6.81","189169868.88","n/a","2011","Consumer Non-Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/skul",
"MOBI","Sky-mobi Limited","3.34","28778291.7","8616255","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/mobi",
"SPU","SkyPeople Fruit Juice, Inc.","1.76","46924238.24","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/spu",
"SKBI","Skystar Bio-Pharmaceutical Company","3.54","26920992","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/skbi",
"SKYW","SkyWest, Inc.","14.89","762765086.52","n/a","1986","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/skyw",
"SWKS","Skyworks Solutions, Inc.","27.92","5260539401.2","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/swks",
"ISM","SLM Corporation","23.31","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/ism",
"JSM","SLM Corporation","18.6","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/jsm",
"OSM","SLM Corporation","23.7988","0","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/osm",
"SLM","SLM Corporation","26.05","11364679049.55","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slm",
"SLMAP","SLM Corporation","44.8157","147891810","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmap",
"SLMBP","SLM Corporation","67.2819","269127600","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/slmbp",
"SMT","SMART Technologies Inc.","2.05","86132308","n/a","n/a","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/smt",
"SPRO","SmartPros Ltd.","2.3501","11012429.9441","n/a","n/a","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/spro",
"SWHC","Smith & Wesson Holding Corporation","13.33","745922006.2","n/a","n/a","Capital Goods","Ordnance And Accessories","http://www.nasdaq.com/symbol/swhc",
"SMSI","Smith Micro Software, Inc.","1.49","55179852.42","n/a","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/smsi",
"SMTX","SMTC Corporation","2.2828","37386618.6356","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/smtx",
"LNCE","Snyder&#39;s-Lance, Inc.","28.68","2003998050.12","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/lnce",
"SODA","SodaStream International Ltd.","50.54","1054839696.82","n/a","2010","Consumer Durables","Consumer Electronics/Appliances","http://www.nasdaq.com/symbol/soda",
"SOHU","Sohu.com Inc.","70.6","2703485800","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sohu",
"SLRC","Solar Capital Ltd.","22.63","1001896134.34","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/slrc",
"SUNS","Solar Senior Capital Ltd.","18.56","213915432.96","n/a","2011","n/a","n/a","http://www.nasdaq.com/symbol/suns",
"SCTY","SolarCity Corporation","57.26","4759982916.36","n/a","2012","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/scty",
"SZYM","Solazyme, Inc.","9.83","669951333.01","n/a","2011","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/szym",
"SLTM","Solta Medical, Inc","2.98","242950460","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/sltm",
"SONC","Sonic Corp.","21.03","1184394900.03","n/a","1991","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sonc",
"SOFO","Sonic Foundry, Inc.","10.4","41427370.4","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/sofo",
"SONS","Sonus Networks, Inc.","3.19","872449372.19","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/sons",
"SPHS","Sophiris Bio, Inc.","3.78","61046512.38","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/sphs",
"SORL","SORL Auto Parts, Inc.","4.08","78764077.68","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/sorl",
"SRNE","Sorrento Therapeutics, Inc.","8.17","177112144.01","n/a","n/a","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/srne",
"SOHO","Sotherly Hotels Inc.","5.819","59394108.213","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/soho",
"SOHOL","Sotherly Hotels LP","26","0","n/a","n/a","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/sohol",
"SFBC","Sound Financial Bancorp, Inc.","16.65","42470986.5","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sfbc",
"SOCB","Southcoast Financial Corporation","5.82","41217600.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/socb",
"SFST","Southern First Bancshares, Inc.","13.29","57329511.57","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sfst",
"SMBC","Southern Missouri Bancorp, Inc.","35","115385900","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/smbc",
"SONA","Southern National Bancorp of Virginia, Inc.","10.2","118224242.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sona",
"SBSI","Southside Bancshares, Inc.","27.68","495472027.68","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbsi",
"OKSB","Southwest Bancorp, Inc.","16.25","320181192.5","n/a","1993","Finance","Major Banks","http://www.nasdaq.com/symbol/oksb",
"SPBC","SP Bancorp, Inc.","19.32","30292794","n/a","2010","Finance","Savings Institutions","http://www.nasdaq.com/symbol/spbc",
"SP","SP Plus Corporation","26.55","581799336.3","n/a","n/a","Consumer Services","Rental/Leasing Companies","http://www.nasdaq.com/symbol/sp",
"SPAN","Span-America Medical Systems, Inc.","19.86","58634981.76","n/a","1983","Health Care","Industrial Specialties","http://www.nasdaq.com/symbol/span",
"SBSA","Spanish Broadcasting System, Inc.","3.73","24272393.12","n/a","1999","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/sbsa",
"SGRP","SPAR Group, Inc.","1.9499","40019570.1591","n/a","n/a","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/sgrp",
"SPAR","Spartan Motors, Inc.","6.77","231132633.78","n/a","n/a","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/spar",
"SPTN","Spartan Stores, Inc.","24.12","527613157.08","n/a","n/a","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/sptn",
"SPPI","Spectrum Pharmaceuticals, Inc.","8.61","551584358.64","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/sppi",
"SPDC","Speed Commerce, Inc.","4.6","298720255.6","n/a","n/a","Technology","Retail: Computer Software & Peripheral Equipment","http://www.nasdaq.com/symbol/spdc",
"SPEX","Spherix Incorporated","8.29","21922034.55","n/a","n/a","Health Care","Precision Instruments","http://www.nasdaq.com/symbol/spex",
"SAVE","Spirit Airlines, Inc.","46.03","3343949097.01","n/a","2011","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/save",
"SPLK","Splunk Inc.","70.57","7570014331.17","n/a","2012","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/splk",
"SPCHA","Sport Chalet, Inc.","1.15","16318857.65","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spcha",
"SPCHB","Sport Chalet, Inc.","1.2601","17881210.8911","n/a","n/a","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spchb",
"SFM","Sprouts Farmers Market, Inc.","38.23","5598169679.12","n/a","2013","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/sfm",
"SPSC","SPS Commerce, Inc.","69.04","1106103026.64","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/spsc",
"SSNC","SS&C Technologies Holdings, Inc.","43.09","3543242137.57","n/a","2010","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ssnc",
"STAA","STAAR Surgical Company","16.1","600487222.3","n/a","n/a","Health Care","Ophthalmic Goods","http://www.nasdaq.com/symbol/staa",
"STMP","Stamps.com Inc.","41.72","671703180.96","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/stmp",
"STLY","Stanley Furniture Company, Inc.","3.66","53103375.54","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/stly",
"SPLS","Staples, Inc.","15.89","10386912164.37","n/a","1989","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/spls",
"SBLK","Star Bulk Carriers Corp.","13.43","390271381.53","n/a","n/a","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/sblk",
"STSI","Star Scientific, Inc.","1.25","211402693.75","n/a","n/a","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/stsi",
"SBUX","Starbucks Corporation","78.88","59443968000","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/sbux",
"STRZA","Starz","29.09","3290039292.15","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strza",
"STRZB","Starz","28.31","279582114.47","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/strzb",
"STFC","State Auto Financial Corporation","21.28","865317471.2","n/a","1991","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/stfc",
"STBZ","State Bank Financial Corporation.","18.35","588606435.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stbz",
"SIBC","State Investors Bancorp, Inc.","15.34","37177011.56","n/a","2011","Finance","Savings Institutions","http://www.nasdaq.com/symbol/sibc",
"GASS","StealthGas, Inc.","10.29","330590215.41","n/a","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/gass",
"STLD","Steel Dynamics, Inc.","19.34","4293174447.34","n/a","1996","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/stld",
"SMRT","Stein Mart, Inc.","13.92","619875445.44","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/smrt",
"STNR","Steiner Leisure Limited","48","703962768","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stnr",
"STEL","StellarOne Corporation","24.35","553692336.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/stel",
"STEM","StemCells, Inc.","1.32","72561949.68","n/a","1992","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/stem",
"STML","Stemline Therapeutics, Inc.","19.11","246634863.93","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/stml",
"STXS","Stereotaxis, Inc.","4.06","78485853.46","n/a","2004","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/stxs",
"SRCL","Stericycle, Inc.","115.31","9883266454.62","n/a","1996","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/srcl",
"STRL","Sterling Construction Company Inc","11.985","199703945.64","n/a","n/a","Basic Industries","Military/Government/Technical","http://www.nasdaq.com/symbol/strl",
"STSA","Sterling Financial Corporation","34.41","2144117311.98","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/stsa",
"SHOO","Steven Madden, Ltd.","36.31","2460962100.68","n/a","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/shoo",
"SSFN","Stewardship Financial Corp","4.68","27806959.44","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ssfn",
"STCK","Stock Building Supply Holdings, Inc.","18.39","480111978.09","n/a","2013","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/stck",
"BANX","StoneCastle Financial Corp","24.9001","149400600","n/a","2013","n/a","n/a","http://www.nasdaq.com/symbol/banx",
"SSYS","Stratasys, Ltd.","130.33","6352023540","n/a","1994","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/ssys",
"STRT","Strattec Security Corporation","44.85","155041157.7","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/strt",
"STRS","Stratus Properties, Inc.","16.21","130406126.95","n/a","n/a","Consumer Services","Homebuilding","http://www.nasdaq.com/symbol/strs",
"STRA","Strayer Education, Inc.","35.28","381745758.24","n/a","1996","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/stra",
"STRM","Streamline Health Solutions, Inc.","6.58","114442281.52","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/strm",
"STB","Student Transportation Inc","6.24","510003761.28","n/a","n/a","Transportation","Other Transportation","http://www.nasdaq.com/symbol/stb",
"SCMP","Sucampo Pharmaceuticals, Inc.","9.27","393700274.28","n/a","2007","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/scmp",
"SUBK","Suffolk Bancorp","20.6","238404088.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/subk",
"SUMR","Summer Infant, Inc.","1.8","32351344.2","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","http://www.nasdaq.com/symbol/sumr",
"SMMF","Summit Financial Group, Inc.","9.42","70188627.24","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/smmf",
"SSBI","Summit State Bank","10.21","48523903.06","n/a","2006","n/a","n/a","http://www.nasdaq.com/symbol/ssbi",
"SNBC","Sun Bancorp, Inc.","3.67","317690026.8","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/snbc",
"SNHY","Sun Hydraulics Corporation","41.44","1091869076.48","n/a","1997","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/snhy",
"SNSS","Sunesis Pharmaceuticals, Inc.","4.62","249399154.62","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/snss",
"GOMO","Sungy Mobile Limited","19.41","628013325.63","n/a","2013","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/gomo",
"STKL","SunOpta, Inc.","9.45","628434506.7","n/a","n/a","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/stkl",
"SPWR","SunPower Corporation","29.39","3567820886.77","n/a","2005","Technology","Semiconductors","http://www.nasdaq.com/symbol/spwr",
"SSH","Sunshine Heart Inc","9.24","155592378.48","n/a","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/ssh",
"SMCI","Super Micro Computer, Inc.","17.15","733354099.8","n/a","2007","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/smci",
"SPCB","SuperCom, Ltd.","4.35","40596583.8","n/a","n/a","Technology","Semiconductors","http://www.nasdaq.com/symbol/spcb",
"SCON","Superconductor Technologies Inc.","2.25","26099887.5","n/a","1993","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/scon",
"SGC","Superior Uniform Group, Inc.","15.49","98426496.04","n/a","n/a","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/sgc",
"SUPN","Supernus Pharmaceuticals, Inc.","7.95","269053463.85","n/a","2012","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/supn",
"SPPR","Supertel Hospitality, Inc.","2.49","7214872.11","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppr",
"SPPRO","Supertel Hospitality, Inc.","14.29","4751425","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/sppro",
"SPPRP","Supertel Hospitality, Inc.","6.21","4988306.7","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/spprp",
"SUPX","Supertex, Inc.","24.44","279072465.88","n/a","1983","Technology","Semiconductors","http://www.nasdaq.com/symbol/supx",
"SPRT","support.com, Inc.","3.78","199490259.78","n/a","2000","Technology","EDP Services","http://www.nasdaq.com/symbol/sprt",
"SCAI","Surgical Care Affiliates, Inc.","34.76","1325845848.36","n/a","2013","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/scai",
"SRDX","SurModics, Inc.","24.75","339961644","n/a","1998","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/srdx",
"SUSQ","Susquehanna Bancshares, Inc.","12.85","2406029682.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/susq",
"SBBX","Sussex Bancorp","7.51","34764638.63","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sbbx",
"SUTR","Sutor Technology Group Limited","1.82","75377900.78","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/sutr",
"STRN","Sutron Corporation","5.17","26191266.53","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/strn",
"SIVB","SVB Financial Group","105.28","4807767224.96","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivb",
"SIVBO","SVB Financial Group","25.4","0","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/sivbo",
"SWSH","Swisher Hygiene, Inc.","0.5103","89214472.2294","n/a","n/a","Finance","Diversified Commercial Services","http://www.nasdaq.com/symbol/swsh",
"SYKE","Sykes Enterprises, Incorporated","21.93","964446487.44","n/a","1996","Technology","EDP Services","http://www.nasdaq.com/symbol/syke",
"SYMC","Symantec Corporation","22.95","15973923154.5","n/a","1989","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/symc",
"SYNC","Synacor, Inc.","2.52","68895882.72","n/a","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/sync",
"GEVA","Synageva BioPharma Corp.","65.76","2021340875.52","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/geva",
